ｉｖｏｒｙ,1345,1345,3452,名詞,一般,*,*,*,*,アイボリー,アイボリー,アイボリー,1/5,C1
ｉｒｅｎｅ,1351,1351,4304,名詞,固有名詞,人名,名,*,*,アイリーン,アイリーン,アイリーン,3/5,C1
ｉｒｉｓ,1345,1345,3452,名詞,一般,*,*,*,*,アイリス,アイリス,アイリス,1/4,C1
ｉｒｉｓ,1352,1352,4841,名詞,固有名詞,組織,*,*,*,アイリス,アイリス,アイリス,1/4,C1
ｉｒｅｌａｎｄ,1354,1354,4029,名詞,固有名詞,地域,国,*,*,アイルランド,アイルランド,アイルランド,4/6,C1
ｉｒｏｎｙ,1345,1345,3448,名詞,一般,*,*,*,*,アイロニー,アイロニー,アイロニー,1/5,C1
ｅｉｎｓｔｅｉｎ,1350,1350,4353,名詞,固有名詞,人名,姓,*,*,アインシュタイン,アインシュタイン,アインシュタイン,5/7,C1
ａｕｓｃｈｗｉｔｚ,1353,1353,4328,名詞,固有名詞,地域,一般,*,*,アウシュビッツ,アウシュビッツ,アウシュビッツ,4/6,C1
ｏｕｔｓ,1345,1345,10000,名詞,一般,*,*,*,*,アウツ,アウツ,アウツ,1/3,*
ｏｕｔ,1345,1345,4672,名詞,一般,*,*,*,*,アウト,アウト,アウト,1/3,C1
ａｕｎｇ,1351,1351,4292,名詞,固有名詞,人名,名,*,*,アウン,アウン,アウン,1/3,C2
ａｃｃｏｕｎｔｉｎｇ,1345,1345,3452,名詞,一般,*,*,*,*,アカウンティング,アカウンティング,アカウンティング,2/7,C1
ａｃｃｏｕｎｔ,1345,1345,3452,名詞,一般,*,*,*,*,アカウント,アカウント,アカウント,2/5,C1
ａｃａｄｅｍｙ,1345,1345,3427,名詞,一般,*,*,*,*,アカデミー,アカデミー,アカデミー,2/5,C1
ａｃａｄｅｍｉｓｍ,1345,1345,3452,名詞,一般,*,*,*,*,アカデミズム,アカデミズム,アカデミズム,4/6,C1
ａｃａｄｅｍｉｃ,1347,1347,6265,名詞,形容動詞語幹,*,*,*,*,アカデミック,アカデミック,アカデミック,4/6,C1
ａｑｕａｍａｒｉｎｅ,1345,1345,3452,名詞,一般,*,*,*,*,アクアマリン,アクアマリン,アクアマリン,4/6,C1
ａｃｉｄｅｎｔ,1345,1345,3438,名詞,一般,*,*,*,*,アクシデント,アクシデント,アクシデント,1/6,C1
ａｃｔｉｏｎ,1345,1345,3231,名詞,一般,*,*,*,*,アクション,アクション,アクション,1/4,C1
ａｃｃｅｓｓｏｒｙ,1345,1345,3328,名詞,一般,*,*,*,*,アクセサリー,アクセサリー,アクセサリー,1/6,C1
ａｃｃｅｓｓ,1343,1343,3344,名詞,サ変接続,*,*,*,*,アクセス,アクセス,アクセス,1/4,C1
ａｃｃｅｓｓ,1352,1352,6286,名詞,固有名詞,組織,*,*,*,アクセス,アクセス,アクセス,1/4,C1
ａｃｃｅｐｔ,1343,1343,4317,名詞,サ変接続,*,*,*,*,アクセプト,アクセプト,アクセプト,3/5,C1
ａｃｃｅｌ,1345,1345,3452,名詞,一般,*,*,*,*,アクセル,アクセル,アクセル,1/4,C1
ａｃｃｅｎｔ,1345,1345,3452,名詞,一般,*,*,*,*,アクセント,アクセント,アクセント,1/5,C1
ａｃｔｕａｌ,1345,1345,3452,名詞,一般,*,*,*,*,アクチュアル,アクチュアル,アクチュアル,1/5,C1
ａｃｔｉｖｅ,1347,1347,6411,名詞,形容動詞語幹,*,*,*,*,アクティブ,アクティブ,アクティブ,1/4,C1
ａｃｔｉｖｅ,1352,1352,4841,名詞,固有名詞,組織,*,*,*,アクティブ,アクティブ,アクティブ,1/4,C1
ａｃｒｏｂａｔ,1345,1345,3448,名詞,一般,*,*,*,*,アクロバット,アクロバット,アクロバット,4/6,C1
ａｇｎｅｓ,1351,1351,4313,名詞,固有名詞,人名,名,*,*,アグネス,アグネス,アグネス,1/4,C1
ａｇｒｉ,1351,1351,4301,名詞,固有名詞,人名,名,*,*,アグリ,アグリ,アグリ,1/3,C1
ａｇｕｎｇ,1348,1348,3659,名詞,固有名詞,一般,*,*,*,アグン,アグン,アグン,1/3,C2
ａｃｃｏｒｄｉｏｎ,1345,1345,3452,名詞,一般,*,*,*,*,アコーディオン,アコーディオン,アコーディオン,2/6,C1
ａｃｃｏｒｄ,1348,1348,3659,名詞,固有名詞,一般,*,*,*,アコード,アコード,アコード,2/4,C1
ａｓｓｅｒｔｉｏｎ,1345,1345,3452,名詞,一般,*,*,*,*,アサーション,アサーション,アサーション,2/5,C1
ａｓｓｉｇｎ,1345,1345,3452,名詞,一般,*,*,*,*,アサイン,アサイン,アサイン,0/4,C2
ａｓｓｉｓｔａｎｔ,1345,1345,3452,名詞,一般,*,*,*,*,アシスタント,アシスタント,アシスタント,2/6,C1
ａｓｓｉｓｔ,1345,1345,3452,名詞,一般,*,*,*,*,アシスト,アシスト,アシスト,2/4,C1
ａｓｓｉｓｔ,1352,1352,4841,名詞,固有名詞,組織,*,*,*,アシスト,アシスト,アシスト,2/4,C1
ａｇｅｎｄａ,1345,1345,2548,名詞,一般,*,*,*,*,アジェンダ,アジェンダ,アジェンダ,2/4,C1
ａｚｉｚ,1350,1350,4390,名詞,固有名詞,人名,姓,*,*,アジズ,アジズ,アジズ,1/3,C1
ａｇｉｔａｔｏ,1345,1345,3452,名詞,一般,*,*,*,*,アジタート,アジタート,アジタート,3/5,C1
ａｄｊｕｓｔ,1345,1345,3452,名詞,一般,*,*,*,*,アジャスト,アジャスト,アジャスト,1/4,C1
ａｓｃｉｉ,1352,1352,4777,名詞,固有名詞,組織,*,*,*,アスキー,アスキー,アスキー,1/4,C1
ａｓｋ,1352,1352,4841,名詞,固有名詞,組織,*,*,*,アスク,アスク,アスク,1/3,C1
ａｓｔｅｒｉｓｋ,1345,1345,3452,名詞,一般,*,*,*,*,アスタリスク,アスタリスク,アスタリスク,4/6,C1
ａｓｐａｒａｇｕｓ,1345,1345,3452,名詞,一般,*,*,*,*,アスパラガス,アスパラガス,アスパラガス,4/6,C1
ａｓｐｉｒｉｎ,1345,1345,3445,名詞,一般,*,*,*,*,アスピリン,アスピリン,アスピリン,0/5,C2
ａｓｐｈａｌｔ,1345,1345,3445,名詞,一般,*,*,*,*,アスファルト,アスファルト,アスファルト,3/5,C1
ａｓｐｅｃｔ,1345,1345,3452,名詞,一般,*,*,*,*,アスペクト,アスペクト,アスペクト,3/5,C1
ａｓｍａｒａ,1353,1353,4350,名詞,固有名詞,地域,一般,*,*,アスマラ,アスマラ,アスマラ,2/4,C2
ａｓｅａｎ,1352,1352,4773,名詞,固有名詞,組織,*,*,*,アセアン,アセアン,アセアン,2/4,C2
ａｓｓｅｍｂｌｅ,1345,1345,3452,名詞,一般,*,*,*,*,アセンブル,アセンブル,アセンブル,2/5,C1
ａｔｔａｃｋｅｒ,1345,1345,3445,名詞,一般,*,*,*,*,アタッカー,アタッカー,アタッカー,2/5,C1
ａｔｔａｃｋ,1343,1343,4325,名詞,サ変接続,*,*,*,*,アタック,アタック,アタック,2/4,C1
ａｄａｇｉｏ,1345,1345,3452,名詞,一般,*,*,*,*,アダージョ,アダージョ,アダージョ,2/4,C1
ａｄａｐｔｏｒ,1345,1345,3448,名詞,一般,*,*,*,*,アダプター,アダプター,アダプター,2/5,C1
ａｄａｍ,1349,1349,3516,名詞,固有名詞,人名,一般,*,*,アダム,アダム,アダム,1/3,C1
ａｄａｍｓ,1350,1350,4353,名詞,固有名詞,人名,姓,*,*,アダムス,アダムス,アダムス,2/4,C1
ａｄｕｌｔ,1345,1345,3515,名詞,一般,*,*,*,*,アダルト,アダルト,アダルト,2/4,C1
ｕｐｐｅｒ,1345,1345,3452,名詞,一般,*,*,*,*,アッパー,アッパー,アッパー,1/4,C1
ｕｐ,1343,1343,4287,名詞,サ変接続,*,*,*,*,アップ,アップ,アップ,1/3,C1
ｕｐ,1352,1352,8120,名詞,固有名詞,組織,*,*,*,アップ,アップ,アップ,1/3,C1
ａｐｐｌｉｑｕｅ,1343,1343,4317,名詞,サ変接続,*,*,*,*,アップリケ,アップリケ,アップリケ,3/5,C1
ａｐｐｌｅ,1345,1345,4214,名詞,一般,*,*,*,*,アップル,アップル,アップル,1/4,C1
ａｔｔｅｎｔｉｏｎ,1345,1345,3452,名詞,一般,*,*,*,*,アテンション,アテンション,アテンション,2/5,C1
ａｄｄｉ,1347,1347,6508,名詞,形容動詞語幹,*,*,*,*,アデ,アデ,アデ,0/2,C2
ａｔｏｎｙ,1345,1345,3452,名詞,一般,*,*,*,*,アトニー,アトニー,アトニー,1/4,C1
ａｔｏｐｙ,1345,1345,2889,名詞,一般,*,*,*,*,アトピー,アトピー,アトピー,1/4,C1
ａｔｏｍ,1345,1345,3452,名詞,一般,*,*,*,*,アトム,アトム,アトム,1/3,C1
ａｔｏｍ,1352,1352,4841,名詞,固有名詞,組織,*,*,*,アトム,アトム,アトム,1/3,C1
ａｄｏｂｅ,1352,1352,10000,名詞,固有名詞,組織,*,*,*,アドビ,アドビ,アドビ,0/3,*
ａｄｏｌｐｈｅ,1351,1351,4304,名詞,固有名詞,人名,名,*,*,アドルフ,アドルフ,アドルフ,2/4,C1
ａｎａｒｃｈｉｓｔ,1345,1345,3452,名詞,一般,*,*,*,*,アナーキスト,アナーキスト,アナーキスト,2/6,C1
ａｎａｒｃｈｉｓｍ,1345,1345,3452,名詞,一般,*,*,*,*,アナーキズム,アナーキズム,アナーキズム,4/6,C1
ａｎｎｏｕｎｃｅｒ,1345,1345,3440,名詞,一般,*,*,*,*,アナウンサー,アナウンサー,アナウンサー,3/6,C1
ａｎｎｏｕｎｃｅ,1343,1343,4301,名詞,サ変接続,*,*,*,*,アナウンス,アナウンス,アナウンス,3/5,C1
ａｎｃｈｒｏｎｉｓｍ,1345,1345,3452,名詞,一般,*,*,*,*,アナクロニズム,アナクロニズム,アナクロニズム,5/7,C1
ａｎａｌｙｓｉｓ,1345,1345,3452,名詞,一般,*,*,*,*,アナリシス,アナリシス,アナリシス,3/5,C1
ａｎｎａｌｉｓｔ,1345,1345,3433,名詞,一般,*,*,*,*,アナリスト,アナリスト,アナリスト,3/5,C1
ａｎａｌｏｇｕｅ,1345,1345,3198,名詞,一般,*,*,*,*,アナログ,アナログ,アナログ,0/4,C2
ａｎａｌｏｇｙ,1345,1345,3452,名詞,一般,*,*,*,*,アナロジー,アナロジー,アナロジー,2/5,C1
ａｎｎａｎ,1350,1350,4288,名詞,固有名詞,人名,姓,*,*,アナン,アナン,アナン,1/3,C1
ａｎｎｅａｌ,1343,1343,4317,名詞,サ変接続,*,*,*,*,アニール,アニール,アニール,2/4,C1
ａｎｉｍｉｓｍ,1345,1345,3452,名詞,一般,*,*,*,*,アニミズム,アニミズム,アニミズム,3/5,C1
ａｎｉｍｅ,1345,1345,2957,名詞,一般,*,*,*,*,アニメ,アニメ,アニメ,1/3,C2
ａｎｉｍａｔｅ,1352,1352,1692,名詞,固有名詞,組織,*,*,*,アニメイト,アニメイト,アニメイト,3/5,*
ａｎｉｌｉｎｅ,1345,1345,3452,名詞,一般,*,*,*,*,アニリン,アニリン,アニリン,2/4,C1
ａｐａｒｔ,1345,1345,3393,名詞,一般,*,*,*,*,アパート,アパート,アパート,2/4,C1
ａｐｐａｒｅｌ,1345,1345,3497,名詞,一般,*,*,*,*,アパレル,アパレル,アパレル,1/4,C1
ａｂｅａｍ,1345,1345,3452,名詞,一般,*,*,*,*,アビーム,アビーム,アビーム,2/4,C1
ａｂｉｌｔｙ,1345,1345,49,名詞,一般,*,*,*,*,アビリティー,アビリティー,アビリティー,2/5,*
ａｐｐｅａｌ,1343,1343,4260,名詞,サ変接続,*,*,*,*,アピール,アピール,アピール,2/4,C1
ａｆｆｉｎｅ,1345,1345,3452,名詞,一般,*,*,*,*,アフィン,アフィン,アフィン,1/3,C1
ａｐｈｏｒｉｓｍ,1345,1345,3452,名詞,一般,*,*,*,*,アフォリズム,アフォリズム,アフォリズム,3/5,C1
ａｆｇｈａｎｉｓｔａｎ,1354,1354,3179,名詞,固有名詞,地域,国,*,*,アフガニスタン,アフガニスタン,アフガニスタン,4/7,C1
ａｆｇｈａｎ,1348,1348,3644,名詞,固有名詞,一般,*,*,*,アフガン,アフガン,アフガン,1/4,C2
ａｆｔｅｒ,1345,1345,3479,名詞,一般,*,*,*,*,アフター,アフター,アフター,1/4,C1
ａｆｒｉｋａ,1353,1353,4139,名詞,固有名詞,地域,一般,*,*,アフリカ,アフリカ,アフリカ,0/4,C1
ａｆｒｉｃａｎ,1345,1345,3440,名詞,一般,*,*,*,*,アフリカン,アフリカン,アフリカン,3/5,C1
ａｂｎｏｒｍａｌ,1347,1347,6411,名詞,形容動詞語幹,*,*,*,*,アブノーマル,アブノーマル,アブノーマル,3/6,C1
ａｖｅｎｕｅ,1345,1345,3452,名詞,一般,*,*,*,*,アベニュー,アベニュー,アベニュー,1/4,C1
ａｂｅｌｉａ,1350,1350,4343,名詞,固有名詞,人名,姓,*,*,アベリア,アベリア,アベリア,2/4,C1
ａｐｐｅｎｄｅｘ,1345,1345,3452,名詞,一般,*,*,*,*,アペンディックス,アペンディックス,アペンディックス,4/7,C1
ａｂｏｒｔ,1345,1345,3452,名詞,一般,*,*,*,*,アボート,アボート,アボート,1/4,C1
ａｖｏｃａｄｏ,1345,1345,3452,名詞,一般,*,*,*,*,アボカド,アボカド,アボカド,0/4,C2
ａｂｂｏｔｔ,1349,1349,3487,名詞,固有名詞,人名,一般,*,*,アボット,アボット,アボット,1/4,C1
ａｐｏ,1345,1345,3446,名詞,一般,*,*,*,*,アポ,アポ,アポ,1/2,C3
ａｐｐｏｉｎｔ,1345,1345,3448,名詞,一般,*,*,*,*,アポイント,アポイント,アポイント,2/5,C1
ａｐｏｌｌｏ,1348,1348,3870,名詞,固有名詞,一般,*,*,*,アポロ,アポロ,アポロ,1/3,C2
ａｍａｔｅｕｒ,1345,1345,3428,名詞,一般,*,*,*,*,アマチュア,アマチュア,アマチュア,0/4,C2
ａｍａｒｙｌｌｉｓ,1345,1345,3452,名詞,一般,*,*,*,*,アマリリス,アマリリス,アマリリス,3/5,C1
ａｍａｌｇａｍ,1345,1345,3452,名詞,一般,*,*,*,*,アマルガム,アマルガム,アマルガム,2/5,C1
ａｍｉ,1345,1345,4101,名詞,一般,*,*,*,*,アミ,アミ,アミ,1/2,C3
ａｍｏｅｂａ,1345,1345,3452,名詞,一般,*,*,*,*,アミーバ,アミーバ,アミーバ,2/4,C1
ａｍｅｒｉｃａ,1354,1354,4120,名詞,固有名詞,地域,国,*,*,アメリカ,アメリカ,アメリカ,0/4,C1
ａｍｅｒｉｃａｎ,1345,1345,3165,名詞,一般,*,*,*,*,アメリカン,アメリカン,アメリカン,2/5,C1
ａｌｌａｈ,1349,1349,3516,名詞,固有名詞,人名,一般,*,*,アラー,アラー,アラー,1/3,C2
ａｌｅｒｔ,1345,1345,8360,名詞,一般,*,*,*,*,アラート,アラート,アラート,2/4,*
ａｌａｒｍ,1345,1345,7000,名詞,一般,*,*,*,*,アラーム,アラーム,アラーム,2/4,*
ａｒａｂａｍａ,1353,1353,4347,名詞,固有名詞,地域,一般,*,*,アラバマ,アラバマ,アラバマ,0/4,C1
ａｒａｂｉａ,1353,1353,5057,名詞,固有名詞,地域,一般,*,*,アラビア,アラビア,アラビア,0/4,C1
ａｒａｆａｔ,1350,1350,4174,名詞,固有名詞,人名,姓,*,*,アラファト,アラファト,アラファト,0/4,C1
ａｒａｂ,1353,1353,700,名詞,固有名詞,地域,一般,*,*,アラブ,アラブ,アラブ,1/3,C1
ａｒａｂ,1354,1354,3662,名詞,固有名詞,地域,国,*,*,アラブ,アラブ,アラブ,1/3,C1
ａｒａｂｅｓｑｕｅ,1345,1345,3452,名詞,一般,*,*,*,*,アラベスク,アラベスク,アラベスク,3/5,C1
ａｒａｎ,1351,1351,4297,名詞,固有名詞,人名,名,*,*,アラン,アラン,アラン,1/3,C1
ａｒｉ,1345,1345,3495,名詞,一般,*,*,*,*,アリ,アリ,アリ,0/2,C3
ａｒｉ,1350,1350,3790,名詞,固有名詞,人名,姓,*,*,アリ,アリ,アリ,0/2,C3
ａｒｅｎａ,1345,1345,4513,名詞,一般,*,*,*,*,アリーナ,アリーナ,アリーナ,2/4,C1
ａｒｅｎａ,1351,1351,4569,名詞,固有名詞,人名,名,*,*,アリーナ,アリーナ,アリーナ,2/4,C1
ａｒｒｅａｒ,1345,1345,3464,名詞,一般,*,*,*,*,アリア,アリア,アリア,1/3,C1
ａｒｉｔｈ,1351,1351,4234,名詞,固有名詞,人名,名,*,*,アリス,アリス,アリス,1/3,C1
ａｒｉｚｏｎａ,1353,1353,4350,名詞,固有名詞,地域,一般,*,*,アリゾナ,アリゾナ,アリゾナ,0/4,C2
ａｒｉｔａ,1352,1352,4585,名詞,固有名詞,組織,*,*,*,アリタ,アリタ,アリタ,1/3,C2
ａｌｋａｌｉ,1345,1345,3452,名詞,一般,*,*,*,*,アルカリ,アルカリ,アルカリ,0/4,C2
ａｌｋａｌｏｉｄ,1345,1345,3452,名詞,一般,*,*,*,*,アルカロイド,アルカロイド,アルカロイド,4/6,C1
ａｌｇｏｒｉｔｈｍ,1345,1345,3452,名詞,一般,*,*,*,*,アルゴリズム,アルゴリズム,アルゴリズム,4/6,C1
ａｌｇｅｒｉａ,1354,1354,3102,名詞,固有名詞,地域,国,*,*,アルジェリア,アルジェリア,アルジェリア,0/5,C1
ａｌｚｈｅｉｍｅｒ,1345,1345,3448,名詞,一般,*,*,*,*,アルツハイマー,アルツハイマー,アルツハイマー,4/7,C1
ａｌｔｅｃ,1352,1352,4841,名詞,固有名詞,組織,*,*,*,アルテック,アルテック,アルテック,3/5,C1
ａｌｔｏ,1345,1345,3462,名詞,一般,*,*,*,*,アルト,アルト,アルト,1/3,C1
ａｌｔｏ,1348,1348,3672,名詞,固有名詞,一般,*,*,*,アルト,アルト,アルト,1/3,C1
ａｌｂｅｒｔａ,1353,1353,4350,名詞,固有名詞,地域,一般,*,*,アルバータ,アルバータ,アルバータ,3/5,C1
ａｌｂｅｒｔ,1351,1351,4304,名詞,固有名詞,人名,名,*,*,アルバート,アルバート,アルバート,3/5,C1
ａｌｂｕｍ,1345,1345,3095,名詞,一般,*,*,*,*,アルバム,アルバム,アルバム,0/4,C2
ａｌｐｉｎｅ,1352,1352,4841,名詞,固有名詞,組織,*,*,*,アルパイン,アルパイン,アルパイン,3/5,C1
ａｌｐａｃａ,1345,1345,3452,名詞,一般,*,*,*,*,アルパカ,アルパカ,アルパカ,0/4,C2
ａｌｐｉｎｉｓｔ,1345,1345,3452,名詞,一般,*,*,*,*,アルピニスト,アルピニスト,アルピニスト,4/6,C1
ａｌｐｈａｂｅｔ,1345,1345,3431,名詞,一般,*,*,*,*,アルファベット,アルファベット,アルファベット,4/6,C1
ａｌｐｓ,1353,1353,4751,名詞,固有名詞,地域,一般,*,*,アルプス,アルプス,アルプス,1/4,C1
ａｌｂｅｒｏｔｏ,1351,1351,4304,名詞,固有名詞,人名,名,*,*,アルベルト,アルベルト,アルベルト,3/5,C1
ａｌｐｅｎ,1345,1345,3316,名詞,一般,*,*,*,*,アルペン,アルペン,アルペン,1/4,C1
ａｌｐｅｎ,1352,1352,5366,名詞,固有名詞,組織,*,*,*,アルペン,アルペン,アルペン,1/4,C1
ａｌｕｍｉｔｅ,1345,1345,3452,名詞,一般,*,*,*,*,アルマイト,アルマイト,アルマイト,3/5,C1
ａｌｕｍｉｎａ,1345,1345,3452,名詞,一般,*,*,*,*,アルミナ,アルミナ,アルミナ,0/4,C2
ａｒｒａｙ,1345,1345,3483,名詞,一般,*,*,*,*,アレイ,アレイ,アレイ,2/3,C2
ａｌｌｅｇｒｅｔｔｏ,1345,1345,3452,名詞,一般,*,*,*,*,アレグレット,アレグレット,アレグレット,2/6,C1
ａｌｌｅｇｒｏ,1345,1345,3452,名詞,一般,*,*,*,*,アレグロ,アレグロ,アレグロ,0/4,C2
ａｌｌｅｇｏｒｙ,1345,1345,3452,名詞,一般,*,*,*,*,アレゴリー,アレゴリー,アレゴリー,2/5,C1
ａｌｅｘ,1351,1351,4228,名詞,固有名詞,人名,名,*,*,アレックス,アレックス,アレックス,2/5,C1
ａｌｌｅｎ,1350,1350,4354,名詞,固有名詞,人名,姓,*,*,アレン,アレン,アレン,1/3,C2
ａｒｒｅｎｇｅ,1343,1343,4313,名詞,サ変接続,*,*,*,*,アレンジ,アレンジ,アレンジ,2/4,C1
ａｌｏｅ,1345,1345,3448,名詞,一般,*,*,*,*,アロエ,アロエ,アロエ,0/3,C2
ａｗａ,1345,1345,3473,名詞,一般,*,*,*,*,アワ,アワ,アワ,1/2,C3
ｏｕｒ,1345,1345,3499,名詞,一般,*,*,*,*,アワー,アワー,アワー,1/3,C1
ｕｎ,1345,1345,5009,名詞,一般,*,*,*,*,アン,アン,アン,1/2,C3
ｕｎ,1351,1351,4860,名詞,固有名詞,人名,名,*,*,アン,アン,アン,1/2,C3
ａｎｃｈｏｒ,1345,1345,3422,名詞,一般,*,*,*,*,アンカー,アンカー,アンカー,1/4,C1
ｕｎｃｌｅ,1345,1345,3452,名詞,一般,*,*,*,*,アンクル,アンクル,アンクル,1/4,C1
ａｎｇｌｅ,1345,1345,3417,名詞,一般,*,*,*,*,アングル,アングル,アングル,1/4,C1
ｅｎｃｏｒｅ,1343,1343,4217,名詞,サ変接続,*,*,*,*,アンコール,アンコール,アンコール,3/5,C1
ａｎｇｏｌａ,1345,1345,3557,名詞,一般,*,*,*,*,アンゴラ,アンゴラ,アンゴラ,0/4,C2
ａｎｇｏｌａ,1353,1353,2794,名詞,固有名詞,地域,一般,*,*,アンゴラ,アンゴラ,アンゴラ,0/4,C2
ａｎｇｏｌａ,1354,1354,4186,名詞,固有名詞,地域,国,*,*,アンゴラ,アンゴラ,アンゴラ,0/4,C2
ｅｎｓｅｍｂｌｅ,1345,1345,3452,名詞,一般,*,*,*,*,アンサンブル,アンサンブル,アンサンブル,3/6,C1
ａｎｇｅｌｕｓ,1345,1345,3452,名詞,一般,*,*,*,*,アンジェラス,アンジェラス,アンジェラス,1/5,C1
