あいあこっか,1350,1350,4353,名詞,固有名詞,人名,姓,*,*,アイアコッカ,アイアコッカ,アイアコッカ,4/6,C1
あいあん,1345,1345,3474,名詞,一般,*,*,*,*,アイアン,アイアン,アイアン,0/4,C2
あいあんどえす,1352,1352,4841,名詞,固有名詞,組織,*,*,*,アイアンドエス,アイアンドエス,アイアンドエス,6/7,C1
あいうえお,2,2,1633,フィラー,*,*,*,*,*,アイウエオ,アイウエオ,アイウエオ,3/5,*
あいえー,1352,1352,4841,名詞,固有名詞,組織,*,*,*,アイエー,アイエー,アイエー,1/4,C1
あいえいちあい,1352,1352,10000,名詞,固有名詞,組織,*,*,*,アイエイチアイ,アイエイチアイ,アイエイチアイ,6/7,*
あいおい,1345,1345,3451,名詞,一般,*,*,*,*,アイオイ,アイオイ,アイオイ,0/4,C2
あいおわ,1353,1353,4349,名詞,固有名詞,地域,一般,*,*,アイオワ,アイオワ,アイオワ,0/4,C2
あいかぎ,1345,1345,3452,名詞,一般,*,*,*,*,アイカギ,アイカギ,アイカギ,0/4,C2
あいがー,1348,1348,3659,名詞,固有名詞,一般,*,*,*,アイガー,アイガー,アイガー,1/4,C2
あいがー,1353,1353,4350,名詞,固有名詞,地域,一般,*,*,アイガー,アイガー,アイガー,1/4,C2
あいがも,1345,1345,3452,名詞,一般,*,*,*,*,アイガモ,アイガモ,アイガモ,0/4,C2
あいき,1345,1345,3452,名詞,一般,*,*,*,*,アイキ,アイキ,アイキ,0/3,C2
あいきゃっと,1348,1348,3659,名詞,固有名詞,一般,*,*,*,アイキャット,アイキャット,アイキャット,3/5,C1
あいきゅー,1345,1345,10000,名詞,一般,*,*,*,*,アイキュー,アイキュー,アイキュー,2/4,*
あいく,1352,1352,4841,名詞,固有名詞,組織,*,*,*,アイク,アイク,アイク,1/3,C1
あいこ,1348,1348,3316,名詞,固有名詞,一般,*,*,*,アイコ,アイコ,アイコ,1/3,C1
あいこー,1352,1352,4841,名詞,固有名詞,組織,*,*,*,アイコー,アイコー,アイコー,1/4,C2
あいこくあるふぁ,1352,1352,4841,名詞,固有名詞,組織,*,*,*,アイコクアルファ,アイコクアルファ,アイコクアルファ,5/7,C1
あいこくあるふぁえんじにありんぐ,1352,1352,4841,名詞,固有名詞,組織,*,*,*,アイコクアルファエンジニアリング,アイコクアルファエンジニアリング,アイコクアルファエンジニアリング,11/15,C1
あいこむ,1352,1352,4841,名詞,固有名詞,組織,*,*,*,アイコム,アイコム,アイコム,1/4,C1
あいさんこんぴゅーたさーびす,1352,1352,4841,名詞,固有名詞,組織,*,*,*,アイサンコンピュータサービス,アイサンコンピュータサービス,アイサンコンピュータサービス,10/13,C1
あいさんてくのろじー,1352,1352,4841,名詞,固有名詞,組織,*,*,*,アイサンテクノロジー,アイサンテクノロジー,アイサンテクノロジー,7/10,C1
あいざっく,1348,1348,3659,名詞,固有名詞,一般,*,*,*,アイザック,アイザック,アイザック,3/5,C1
あいしーえす,1352,1352,4841,名詞,固有名詞,組織,*,*,*,アイシーエス,アイシーエス,アイシーエス,3/6,C1
あいしゃどー,1345,1345,3447,名詞,一般,*,*,*,*,アイシャドー,アイシャドー,アイシャドー,3/5,C1
あいしんぐ,1345,1345,3448,名詞,一般,*,*,*,*,アイシング,アイシング,アイシング,1/5,C1
あいす,1345,1345,3943,名詞,一般,*,*,*,*,アイス,アイス,アイス,1/3,C1
あいすありーな,1345,1345,3364,名詞,一般,*,*,*,*,アイスアリーナ,アイスアリーナ,アイスアリーナ,5/7,C1
あいすきゃんでー,1345,1345,3452,名詞,一般,*,*,*,*,アイスキャンデー,アイスキャンデー,アイスキャンデー,4/7,C1
あいすくりーむ,1345,1345,3177,名詞,一般,*,*,*,*,アイスクリーム,アイスクリーム,アイスクリーム,5/7,C1
あいすすけーと,1345,1345,3456,名詞,一般,*,*,*,*,アイススケート,アイススケート,アイススケート,5/7,C1
あいすすけーとりんく,1345,1345,3341,名詞,一般,*,*,*,*,アイススケートリンク,アイススケートリンク,アイススケートリンク,8/10,C1
あいすだんす,1345,1345,3452,名詞,一般,*,*,*,*,アイスダンス,アイスダンス,アイスダンス,4/6,C1
あいすてぃー,1345,1345,3438,名詞,一般,*,*,*,*,アイスティー,アイスティー,アイスティー,3/5,C2
あいすばーん,1345,1345,3452,名詞,一般,*,*,*,*,アイスバーン,アイスバーン,アイスバーン,4/6,C1
あいすほっけー,1345,1345,3300,名詞,一般,*,*,*,*,アイスホッケー,アイスホッケー,アイスホッケー,4/7,C1
あいすまん,1345,1345,3335,名詞,一般,*,*,*,*,アイスマン,アイスマン,アイスマン,1/5,C1
あいすらー,1350,1350,4351,名詞,固有名詞,人名,姓,*,*,アイスラー,アイスラー,アイスラー,1/5,C1
あいすらんど,1354,1354,3167,名詞,固有名詞,地域,国,*,*,アイスランド,アイスランド,アイスランド,4/6,C1
あいず,1343,1343,4316,名詞,サ変接続,*,*,*,*,アイズ,アイズ,アイズ,1/3,C1
あいせっく,1352,1352,4841,名詞,固有名詞,組織,*,*,*,アイセック,アイセック,アイセック,3/5,C1
あいぜん,1345,1345,3452,名詞,一般,*,*,*,*,アイゼン,アイゼン,アイゼン,1/4,C1
あいそとーぷ,1345,1345,3444,名詞,一般,*,*,*,*,アイソトープ,アイソトープ,アイソトープ,4/6,C1
あいたい,1343,1343,4643,名詞,サ変接続,*,*,*,*,アイタイ,アイタイ,アイタイ,0/4,C2
あいだえんじにありんぐ,1352,1352,4841,名詞,固有名詞,組織,*,*,*,アイダエンジニアリング,アイダエンジニアリング,アイダエンジニアリング,7/11,C1
あいだほ,1353,1353,4349,名詞,固有名詞,地域,一般,*,*,アイダホ,アイダホ,アイダホ,0/4,C1
あいちこーぽれーしょん,1352,1352,4841,名詞,固有名詞,組織,*,*,*,アイチコーポレーション,アイチコーポレーション,アイチコーポレーション,7/10,C1
あいちゅーんず,1345,1345,7000,名詞,一般,*,*,*,*,アイチューンズ,アイチューンズ,アイチューンズ,3/6,*
あいつ,1345,1345,3447,名詞,一般,*,*,*,*,アイツ,アイツ,アイツ,0/3,C2
あいづち,1345,1345,3452,名詞,一般,*,*,*,*,アイヅチ,アイヅチ,アイズチ,0/4,C2
あいて,1345,1345,3331,名詞,一般,*,*,*,*,アイテ,アイテ,アイテ,3/3,C2
あいてぃーおー,1352,1352,4841,名詞,固有名詞,組織,*,*,*,アイティーオー,アイティーオー,アイティーオー,5/6,C1
あいてっく,1352,1352,4841,名詞,固有名詞,組織,*,*,*,アイテック,アイテック,アイテック,3/5,C1
あいてむ,1345,1345,3452,名詞,一般,*,*,*,*,アイテム,アイテム,アイテム,1/4,C1
あいであ,1345,1345,3410,名詞,一般,*,*,*,*,アイデア,アイデア,アイデア,1/4,C1
あいでぃーど,1349,1349,3516,名詞,固有名詞,人名,一般,*,*,アイディード,アイディード,アイディード,3/5,C1
あいでぃあ,1345,1345,3452,名詞,一般,*,*,*,*,アイディア,アイディア,アイディア,3/4,C2
あいでぃしぃそりゅーしょんず,1352,1352,4841,名詞,固有名詞,組織,*,*,*,アイディシィソリューションズ,アイディシィソリューションズ,アイディシィソリューションズ,6/11,C1
あいでぃど,1349,1349,3516,名詞,固有名詞,人名,一般,*,*,アイディド,アイディド,アイディド,1/4,C1
あいでっくすらぼらとりーず,1352,1352,4841,名詞,固有名詞,組織,*,*,*,アイデックスラボラトリーズ,アイデックスラボラトリーズ,アイデックスラボラトリーズ,9/13,C1
あいでんてぃてぃ,1345,1345,3437,名詞,一般,*,*,*,*,アイデンティティ,アイデンティティ,アイデンティティ,3/6,C1
あいでんてぃてぃー,1345,1345,3730,名詞,一般,*,*,*,*,アイデンティティー,アイデンティティー,アイデンティティー,3/7,C1
あいとー,1352,1352,4841,名詞,固有名詞,組織,*,*,*,アイトー,アイトー,アイトー,1/4,C2
あいどりす,1351,1351,4300,名詞,固有名詞,人名,名,*,*,アイドリス,アイドリス,アイドリス,3/5,C1
あいどりんぐ,1343,1343,4317,名詞,サ変接続,*,*,*,*,アイドリング,アイドリング,アイドリング,0/6,C1
あいどる,1345,1345,3266,名詞,一般,*,*,*,*,アイドル,アイドル,アイドル,1/4,C1
あいなめ,1345,1345,3452,名詞,一般,*,*,*,*,アイナメ,アイナメ,アイナメ,0/4,C2
あいぬ,1348,1348,3589,名詞,固有名詞,一般,*,*,*,アイヌ,アイヌ,アイヌ,1/3,C1
あいねす,1352,1352,4841,名詞,固有名詞,組織,*,*,*,アイネス,アイネス,アイネス,1/4,C1
あいねすさうざー,1348,1348,3652,名詞,固有名詞,一般,*,*,*,アイネスサウザー,アイネスサウザー,アイネスサウザー,5/8,C1
あいねっと,1352,1352,4841,名詞,固有名詞,組織,*,*,*,アイネット,アイネット,アイネット,3/5,C1
あいのり,1345,1345,3451,名詞,一般,*,*,*,*,アイノリ,アイノリ,アイノリ,0/4,C2
あいはん,1345,1345,3554,名詞,一般,*,*,*,*,アイハン,アイハン,アイハン,0/4,C2
あいばーそん,1345,1345,3452,名詞,一般,*,*,*,*,アイバーソン,アイバーソン,アイバーソン,3/6,C1
あいばっく,1352,1352,4841,名詞,固有名詞,組織,*,*,*,アイバック,アイバック,アイバック,3/5,C1
あいばんく,1345,1345,3446,名詞,一般,*,*,*,*,アイバンク,アイバンク,アイバンク,3/5,C1
あいびー,1352,1352,4841,名詞,固有名詞,組織,*,*,*,アイビー,アイビー,アイビー,1/4,C1
あいびーえむ,1352,1352,4087,名詞,固有名詞,組織,*,*,*,アイビーエム,アイビーエム,アイビーエム,5/6,C1
あいびっくす,1348,1348,3659,名詞,固有名詞,一般,*,*,*,アイビックス,アイビックス,アイビックス,3/6,C1
あいびっくす,1352,1352,4841,名詞,固有名詞,組織,*,*,*,アイビックス,アイビックス,アイビックス,3/6,C1
あいふほーむてくのろじー,1352,1352,4841,名詞,固有名詞,組織,*,*,*,アイフホームテクノロジー,アイフホームテクノロジー,アイフホームテクノロジー,9/12,C1
あいふる,1352,1352,4841,名詞,固有名詞,組織,*,*,*,アイフル,アイフル,アイフル,1/4,C1
あいふるほーむてくのろじー,1352,1352,4841,名詞,固有名詞,組織,*,*,*,アイフルホームテクノロジー,アイフルホームテクノロジー,アイフルホームテクノロジー,10/13,C1
あいべてぃっく,1350,1350,4352,名詞,固有名詞,人名,姓,*,*,アイベティック,アイベティック,アイベティック,1/6,C1
あいぺっく,1352,1352,4753,名詞,固有名詞,組織,*,*,*,アイペック,アイペック,アイペック,1/5,C1
あいほん,1352,1352,4841,名詞,固有名詞,組織,*,*,*,アイホン,アイホン,アイホン,1/4,C2
あいぼう,1345,1345,3452,名詞,一般,*,*,*,*,アイボウ,アイボウ,アイボー,0/4,C2
あいぼし,1352,1352,4841,名詞,固有名詞,組織,*,*,*,アイボシ,アイボシ,アイボシ,1/4,C2
あいぼりー,1345,1345,3452,名詞,一般,*,*,*,*,アイボリー,アイボリー,アイボリー,1/5,C1
あいぽっど,1345,1345,10000,名詞,一般,*,*,*,*,アイポッド,アイポッド,アイポッド,3/5,*
あいめでぃあ,1352,1352,4841,名詞,固有名詞,組織,*,*,*,アイメディア,アイメディア,アイメディア,3/5,C1
あいも,1348,1348,3659,名詞,固有名詞,一般,*,*,*,アイモ,アイモ,アイモ,1/3,C1
あいりーん,1351,1351,4304,名詞,固有名詞,人名,名,*,*,アイリーン,アイリーン,アイリーン,3/5,C1
あいりす,1345,1345,3452,名詞,一般,*,*,*,*,アイリス,アイリス,アイリス,1/4,C1
あいりす,1352,1352,4841,名詞,固有名詞,組織,*,*,*,アイリス,アイリス,アイリス,1/4,C1
あいりすおーやま,1352,1352,4841,名詞,固有名詞,組織,*,*,*,アイリスオーヤマ,アイリスオーヤマ,アイリスオーヤマ,1/8,C1
あいるとん,1351,1351,4274,名詞,固有名詞,人名,名,*,*,アイルトン,アイルトン,アイルトン,1/5,C1
あいるらんど,1354,1354,4029,名詞,固有名詞,地域,国,*,*,アイルランド,アイルランド,アイルランド,4/6,C1
あいれっくす,1352,1352,4841,名詞,固有名詞,組織,*,*,*,アイレックス,アイレックス,アイレックス,3/6,C1
あいろにー,1345,1345,3448,名詞,一般,*,*,*,*,アイロニー,アイロニー,アイロニー,1/5,C1
あいろん,1345,1345,3452,名詞,一般,*,*,*,*,アイロン,アイロン,アイロン,0/4,C2
あいわ,1352,1352,3454,名詞,固有名詞,組織,*,*,*,アイワ,アイワ,アイワ,0/3,C1
あいわほーむ,1352,1352,4841,名詞,固有名詞,組織,*,*,*,アイワホーム,アイワホーム,アイワホーム,4/6,C1
あいん,1350,1350,4346,名詞,固有名詞,人名,姓,*,*,アイン,アイン,アイン,1/3,C1
あいんしゅたいん,1350,1350,4353,名詞,固有名詞,人名,姓,*,*,アインシュタイン,アインシュタイン,アインシュタイン,5/7,C1
あいんすたいにうむ,1345,1345,3452,名詞,一般,*,*,*,*,アインスタイニウム,アインスタイニウム,アインスタイニューム,7/9,C1
あうぐぅすとぅす,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,アウグゥストゥス,アウグゥストゥス,アウグゥストゥス,3/7,*
あうぐすとぅす,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,アウグストゥス,アウグストゥス,アウグストゥス,3/6,*
あうしゅびっつ,1353,1353,4328,名詞,固有名詞,地域,一般,*,*,アウシュビッツ,アウシュビッツ,アウシュビッツ,4/6,C1
あうずふむら,1345,1345,10000,名詞,一般,*,*,*,*,アウズフムラ,アウズフムラ,アウズフムラ,4/6,*
あうたるきー,1345,1345,3452,名詞,一般,*,*,*,*,アウタルキー,アウタルキー,アウタルキー,3/6,C1
あうつ,1345,1345,10000,名詞,一般,*,*,*,*,アウツ,アウツ,アウツ,1/3,*
あうと,1345,1345,4672,名詞,一般,*,*,*,*,アウト,アウト,アウト,1/3,C1
あうとこーす,1345,1345,3366,名詞,一般,*,*,*,*,アウトコース,アウトコース,アウトコース,4/6,C1
あうとさいだー,1345,1345,3452,名詞,一般,*,*,*,*,アウトサイダー,アウトサイダー,アウトサイダー,4/7,C1
あうとどあ,1345,1345,3401,名詞,一般,*,*,*,*,アウトドア,アウトドア,アウトドア,4/5,C1
あうとばーん,1345,1345,3452,名詞,一般,*,*,*,*,アウトバーン,アウトバーン,アウトバーン,4/6,C1
あうとぷっと,1345,1345,3452,名詞,一般,*,*,*,*,アウトプット,アウトプット,アウトプット,4/6,C1
あうとほるん,1353,1353,4349,名詞,固有名詞,地域,一般,*,*,アウトホルン,アウトホルン,アウトホルン,4/6,C1
あうとらいん,1345,1345,3452,名詞,一般,*,*,*,*,アウトライン,アウトライン,アウトライン,4/6,C1
あうとらちーな,1352,1352,4775,名詞,固有名詞,組織,*,*,*,アウトラチーナ,アウトラチーナ,アウトラチーナ,4/7,C1
あうとれっと,1345,1345,5000,名詞,一般,*,*,*,*,アウトレット,アウトレット,アウトレット,4/6,*
あうふへーべん,1343,1343,4317,名詞,サ変接続,*,*,*,*,アウフヘーベン,アウフヘーベン,アウフヘーベン,4/7,C1
あうれりうす,1351,1351,4273,名詞,固有名詞,人名,名,*,*,アウレリウス,アウレリウス,アウレリウス,4/6,C1
あうん,1351,1351,4292,名詞,固有名詞,人名,名,*,*,アウン,アウン,アウン,1/3,C2
あうんさんすーちー,1349,1349,3516,名詞,固有名詞,人名,一般,*,*,アウンサンスーチー,アウンサンスーチー,アウンサンスーチー,6/9,C1
あえる,1353,1353,4350,名詞,固有名詞,地域,一般,*,*,アエル,アエル,アエル,1/3,C1
あえろふろーと,1352,1352,4770,名詞,固有名詞,組織,*,*,*,アエロフロート,アエロフロート,アエロフロート,5/7,C1
あおい,1345,1345,3447,名詞,一般,*,*,*,*,アオイ,アオイ,アオイ,0/3,C2
あおいろ,1345,1345,3452,名詞,一般,*,*,*,*,アオイロ,アオイロ,アオイロ,0/4,C2
あおえんどう,1345,1345,3452,名詞,一般,*,*,*,*,アオエンドウ,アオエンドウ,アオエンドー,3/6,C1
あおかび,1345,1345,3452,名詞,一般,*,*,*,*,アオカビ,アオカビ,アオカビ,0/4,C2
あおがえる,1345,1345,3452,名詞,一般,*,*,*,*,アオガエル,アオガエル,アオガエル,3/5,C1
あおき,1345,1345,3278,名詞,一般,*,*,*,*,アオキ,アオキ,アオキ,0/3,C2
あおきいんたーなしょなる,1352,1352,4841,名詞,固有名詞,組織,*,*,*,アオキインターナショナル,アオキインターナショナル,アオキインターナショナル,8/11,C1
あおきすーぱー,1352,1352,4841,名詞,固有名詞,組織,*,*,*,アオキスーパー,アオキスーパー,アオキスーパー,4/7,C1
あおきとらんす,1352,1352,4841,名詞,固有名詞,組織,*,*,*,アオキトランス,アオキトランス,アオキトランス,4/7,C1
あおぎり,1345,1345,3452,名詞,一般,*,*,*,*,アオギリ,アオギリ,アオギリ,0/4,C2
あおこ,1345,1345,3448,名詞,一般,*,*,*,*,アオコ,アオコ,アオコ,0/3,C2
あおさ,1345,1345,3452,名詞,一般,*,*,*,*,アオサ,アオサ,アオサ,0/3,C2
あおざい,1348,1348,3626,名詞,固有名詞,一般,*,*,*,アオザイ,アオザイ,アオザイ,0/4,C2
あおじ,1345,1345,3452,名詞,一般,*,*,*,*,アオジ,アオジ,アオジ,0/3,C2
あおじそ,1345,1345,3452,名詞,一般,*,*,*,*,アオジソ,アオジソ,アオジソ,0/4,C2
あおすじ,1345,1345,3452,名詞,一般,*,*,*,*,アオスジ,アオスジ,アオスジ,0/4,C2
あおぞら,1345,1345,3447,名詞,一般,*,*,*,*,アオゾラ,アオゾラ,アオゾラ,3/4,C1
あおた,1345,1345,3450,名詞,一般,*,*,*,*,アオタ,アオタ,アオタ,0/3,C2
あおだいしょう,1345,1345,3452,名詞,一般,*,*,*,*,アオダイショウ,アオダイショウ,アオダイショー,3/6,C1
あおな,1345,1345,3452,名詞,一般,*,*,*,*,アオナ,アオナ,アオナ,0/3,C2
あおのり,1345,1345,3452,名詞,一般,*,*,*,*,アオノリ,アオノリ,アオノリ,2/4,C1
あおばえ,1345,1345,3452,名詞,一般,*,*,*,*,アオバエ,アオバエ,アオバエ,2/4,C1
あおばと,1345,1345,3452,名詞,一般,*,*,*,*,アオバト,アオバト,アオバト,0/4,C2
あおまめ,1345,1345,3450,名詞,一般,*,*,*,*,アオマメ,アオマメ,アオマメ,2/4,C2
あおみ,1345,1345,3452,名詞,一般,*,*,*,*,アオミ,アオミ,アオミ,0/3,C2
あおみどろ,1345,1345,3452,名詞,一般,*,*,*,*,アオミドロ,アオミドロ,アオミドロ,3/5,C1
あおむし,1345,1345,3452,名詞,一般,*,*,*,*,アオムシ,アオムシ,アオムシ,2/4,C1
あおやぎ,1345,1345,3448,名詞,一般,*,*,*,*,アオヤギ,アオヤギ,アオヤギ,0/4,C2
あおやま,1345,1345,3257,名詞,一般,*,*,*,*,アオヤマ,アオヤマ,アオヤマ,0/4,C2
あか,1345,1345,3960,名詞,一般,*,*,*,*,アカ,アカ,アカ,2/2,C3
あかいろ,1345,1345,3326,名詞,一般,*,*,*,*,アカイロ,アカイロ,アカイロ,0/4,C2
あかうんてぃんぐ,1345,1345,3452,名詞,一般,*,*,*,*,アカウンティング,アカウンティング,アカウンティング,2/7,C1
あかうんてんぐ,1345,1345,3452,名詞,一般,*,*,*,*,アカウンテング,アカウンテング,アカウンテング,2/7,C1
あかうんと,1345,1345,3452,名詞,一般,*,*,*,*,アカウント,アカウント,アカウント,2/5,C1
あかえい,1345,1345,3452,名詞,一般,*,*,*,*,アカエイ,アカエイ,アカエイ,2/4,C1
あかがい,1345,1345,3449,名詞,一般,*,*,*,*,アカガイ,アカガイ,アカガイ,2/4,C1
あかがえる,1345,1345,3452,名詞,一般,*,*,*,*,アカガエル,アカガエル,アカガエル,3/5,C1
あかがし,1345,1345,3452,名詞,一般,*,*,*,*,アカガシ,アカガシ,アカガシ,0/4,C2
あかがね,1345,1345,3452,名詞,一般,*,*,*,*,アカガネ,アカガネ,アカガネ,0/4,C2
あかぎ,1345,1345,3428,名詞,一般,*,*,*,*,アカギ,アカギ,アカギ,0/3,C2
あかぎ,1352,1352,4817,名詞,固有名詞,組織,*,*,*,アカギ,アカギ,アカギ,0/3,C2
あかげ,1345,1345,3461,名詞,一般,*,*,*,*,アカゲ,アカゲ,アカゲ,0/3,C2
あかげざる,1345,1345,3438,名詞,一般,*,*,*,*,アカゲザル,アカゲザル,アカゲザル,4/5,C1
あかざ,1345,1345,3452,名詞,一般,*,*,*,*,アカザ,アカザ,アカザ,0/3,C2
あかしあ,1345,1345,3452,名詞,一般,*,*,*,*,アカシア,アカシア,アカシア,0/4,C2
あかしあ,1353,1353,4350,名詞,固有名詞,地域,一般,*,*,アカシア,アカシア,アカシア,0/4,C1
